RecordID,Museum,LocalID,AcqDate,ObjectType,ItemDate,StartDate,EndDate,MidpointDate,ItemPlace,ModernCountry,Culture,ItemMaterial,ItemTechnique
00210,BM,"No: 1873,0820.496",1873,coffin-fitting; figure,480BC-460BC (circa),-480.0,-460.0,-470.0,Campania,Italy,Western Greek,terracotta,
00211,BM,"No: 1873,0820.489",1873,coffin-fitting; figure,480BC-460BC (circa),-480.0,-460.0,-470.0,Campania,Italy,Western Greek,terracotta,
00212,BM,"No: 1873,0820.494",1873,coffin-fitting; figure,480BC-460BC (circa),-480.0,-460.0,-470.0,Campania,Italy,Western Greek,terracotta,
00213,BM,"No: 1873,0820.495",1873,coffin-fitting; figure,480BC-460BC (circa),-480.0,-460.0,-470.0,Campania,Italy,Western Greek,terracotta,
00214,BM,"No: 1873,0820.488",1873,coffin-fitting; figure,480BC-460BC (circa),-480.0,-460.0,-470.0,Campania,Italy,Western Greek,terracotta,
00215,BM,"No: 1873,0820.498",1873,coffin-fitting; figure,470BC-450BC (circa),-470.0,-450.0,-460.0,Campania,Italy,Western Greek,terracotta,
00216,BM,No: EA32767,1867,cosmetic-box; figure,,-1550.0,-1292.0,-1421.0,,Egypt,18th Dynasty,wood,pierced
00217,BM,"No: 1998,0408.1",1998,crucifix; figure,1475-1525,1475.0,1525.0,1500.0,England,United Kingdom,Late Medieval,wood,painted
00218,BM,"No: 2007,6001.10258",,doll,8thC-9thC,701.0,900.0,800.0,,,Early Islamic,bone,carved; smoothed; incised
00219,BM,No: OA+.14112,,doll,7thC-10thC,601.0,1000.0,800.0,Egypt,Egypt,,bone,carved; incised
00220,BM,"No: 1930,1217.5",1930,doll,450BC (circa),-450.0,-450.0,-450.0,Corinth,Greece,Corinthian,terracotta,
00221,BM,No: OA+.14115,1926,doll,7thC-10thC,601.0,1000.0,800.0,,Egypt,Early Islamic,bone,carved
00222,BM,"No: 2012,6014.75",2012,doll; figurine; sequin,1950s-1960s,1950.0,1969.0,1960.0,Jericho,Palestine,,metal; cotton; cardboard,embroidered
00223,BM,"No: 1865,0720.36",1865,doll,5thC BC(early),-500.0,-401.0,-450.0,Corinth,Greece,Corinthian,terracotta,painted
00224,BM,"No: 1864,1007.1307",1864,doll,450BC (circa),-450.0,-450.0,-450.0,Corinth,Greece,Corinthian,terracotta,mould-made; slip-decorated
00225,BM,"No: Af1984,13.1",1984,doll,1980-1984 (circa),1980.0,1984.0,1982.0,Cameroon,Cameroon,,wood; leather; cotton; glass,beadwork
00226,BM,"No: 2012,6014.77",2012,doll; figurine,1950s-1960s,1950.0,1969.0,1960.0,Jericho,Palestine,,metal; cotton; cardboard,embroidered
00227,BM,"No: 1890,0425.10",1890,doll,7thC-10thC,601.0,1000.0,800.0,Egypt,Egypt,Early Islamic,bone,carved; incised
00228,BM,No: OA+.14116,1928,doll,7thC-9thC,601.0,900.0,750.0,Egypt,Egypt,Early Islamic,bone,carved; incised; painted
00229,BM,"No: 2007,6001.10698",,doll,8thC-9thC,701.0,900.0,800.0,,,Early Islamic,bone,carved; painted
00230,BM,"No: 2009,8020.5",2009,doll,late 16th century,1501.0,1600.0,1550.0,,,Post-Medieval,pewter,
00231,BM,"No: 1979,1017.203",1979,doll,7thC-10thC,601.0,1000.0,800.0,Egypt,Egypt,Early Islamic,bone,carved; incised
00232,BM,"No: 1872,0405.173",,doll,,,,,,Turkey,Roman,bone,
00233,BM,"No: 1865,0720.35",1865,doll,350BC (circa),-350.0,-350.0,-350.0,Corinth,Greece,Corinthian,terracotta,
00234,BM,"No: Am1987,23.1",1987,doll,1965-1980 (circa),1965.0,1980.0,1972.0,Québec,Canada,,cotton,braided
00235,BM,"No: 2012,6014.78.a-b",2012,doll; figurine,1950s-1960s,1950.0,1969.0,1960.0,Jericho,Palestine,,metal; cotton; cardboard,embroidered
00236,BM,"No: 1887,0514.19",1887,doll,8thC-9thC,701.0,900.0,800.0,Egypt,Egypt,Early Islamic,bone; bitumen,carved; incised; painted; applied (bitumen)
00237,BM,"No: Af1982,15.1.a",1982,doll's house; toy; doll; model; tool/implement; cloth,,,,,Mauretania,,,clay; cotton; leather; glass,hand-modelled; painted; printed; incised
00238,BM,"No: 1856,1226.384",1856,duck askos; religious/ritual equipment,525BC-475BC; 550BC-500BC (Swaddling),-525.0,-475.0,-500.0,Italy,Italy,Daunian,pottery,painted
00239,BM,"No: 1953,0707.5",1953,duck askos,325BC-275BC (?),-325.0,-275.0,-300.0,Chiusi,Italy,Hellenistic Period (Etruscan),pottery,glazed
00240,BM,"No: 1863,0728.187",1863,duck askos,4thC BC-3rdC BC,-400.0,-201.0,-300.0,,Italy,Hellenistic,pottery,
00241,BM,"No: 1865,0103.20",1865,duck askos,325BC-275BC,-325.0,-275.0,-300.0,Chiusi,Italy,Hellenistic Period (Etruscan),pottery,painted
00242,BM,"No: 1908,0604.1",,duck askos,300BC,-300.0,-300.0,-300.0,Apulia,Italy,Apulian (Greek),pottery,slipped
00243,BM,No: 126473,1939,eye idol,3300BC-3000BC,-3300.0,-3000.0,-3150.0,,Iraq,Late Uruk,stone,
00244,BM,No: 126492,1939,eye idol,3300BC-3000BC,-3300.0,-3000.0,-3150.0,,Iraq,Late Uruk,gypsum,carved
00245,BM,No: 126479,1939,eye idol,3300BC-3000BC,-3300.0,-3000.0,-3150.0,,Iraq,Late Uruk,glazed composition; clay,pierced
00246,BM,No: 126475,1939,eye idol,3300BC-3000BC,-3300.0,-3000.0,-3150.0,,Iraq,Late Uruk,stone,
00247,BM,No: 126467,1939,eye idol,3300BC-3000BC,-3300.0,-3000.0,-3150.0,,Iraq,Late Uruk,stone,
00248,BM,No: 126477,1939,eye idol,3300BC-3000BC,-3300.0,-3000.0,-3150.0,,Iraq,Late Uruk,glazed composition; clay,pierced
00249,BM,"No: 1926,0428.251.CR",1926,face jug,14thC-16thC,1301.0,1600.0,1450.0,,,Medieval; Post-Medieval,pottery,wheel-thrown; glazed; applied; incised
00250,BM,No: 132151,1956,face jug; urn,2500BC-2000BC,-2500.0,-2000.0,-2250.0,,,Troy II,pottery,handmade
00251,BM,"No: 1868,0318.10",1868,face jug,14thC(early),1301.0,1400.0,1350.0,,United Kingdom,Medieval,pottery,wheel-thrown; glazed; applied
00252,BM,No: 135810,1877-1897,face jug,2600BC-1800BC,-2600.0,-1800.0,-2200.0,Turkey,Turkey,Early Bronze Age; Middle Bronze Age,pottery,
00253,BM,No: Am.4549,1868,figure,1868 (before),1868.0,1868.0,1868.0,,United States,,ivory,
00254,BM,"No: 1980,1015.11",1980,figure,2ndC BC-1stC BC,-200.0,-1.0,-100.0,Cyprus,Greece,Hellenistic,terracotta,
00255,BM,"No: 1772,0302.129",,figure,1stC-3rdC,1.0,300.0,150.0,Gaul,France,Gallo-Roman; Roman Imperial,bronze,
00256,BM,"No: 1998,0616.24",1998,figure,17thC,1601.0,1700.0,1650.0,Thanjavur,India,Nayaka,bronze,
00257,BM,"No: 1934,0310.2",1934,figure,800BC-700BC (circa),-800.0,-700.0,-750.0,,Greece,Geometric Greek,bronze,
00258,BM,"No: 1882,0518.1",1882,figure,100-150,100.0,150.0,125.0,,United Kingdom,Romano-British,copper alloy,
00259,BM,"No: 1885,0316.1",1885,figure,100BC (circa),-100.0,-100.0,-100.0,Myrina,Turkey,Hellenistic,terracotta,
00260,BM,"No: 1824,0448.3",1824,figure,1stC-3rdC,1.0,300.0,150.0,,Italy,Roman Imperial,bronze,
00261,BM,"No: 1875,1012.8",,figure,260BC-190BC,-260.0,-190.0,-225.0,Boeotia,Greece,Hellenistic,terracotta,
00262,BM,"No: 1950,0424.1",1950,figure,800BC-700BC (circa),-800.0,-700.0,-750.0,,Greece,Geometric Greek,bronze,
00263,BM,"No: 1824,0441.1",,figure,1stC-2ndC,1.0,200.0,100.0,,Italy,Roman,bronze,
00264,BM,No: EA11131,1868,figure,400BC-300BC (circa),-400.0,-300.0,-350.0,,Egypt,Late Period,bronze; gold; copper,gilded; incised
00265,BM,"No: 1907,1201.1-2",1907,figure; jewellery,650BC-600BC (circa),-650.0,-600.0,-625.0,,Greece,Orientalising Period,gold; plaster,
00266,BM,"No: 1907,1201.363",,figure,650BC-600BC (circa),-650.0,-600.0,-625.0,,,East Greek; Archaic Greek,ivory,
00267,BM,"No: 2022,3034.143",2022,figure,5thC BC - 2ndC BC,-500.0,-101.0,-300.0,China,China,Warring States period,jade,cut; incised
00268,BM,"No: 1961,0718.1",1961,figure,550-577,550.0,577.0,564.0,China,China,Northern Qi dynasty,sandstone,
00269,BM,"No: Am1825,1210.6",1825,figure,1325-1521,1325.0,1521.0,1423.0,,Mexico,Aztec,granite,
00270,BM,No: EA66837,1966,figure,,,,,,Egypt,Late Predynastic; 1st Dynasty,porphyry,polished; drilled; inlaid
00271,BM,"No: 1824,0405.4",1824,figure,1stC,1.0,100.0,50.0,,Italy,Roman,bronze,
00272,BM,"No: 1893,0915.12",1893,figure,1stC(late) BC-1stC(early) (circa),-100.0,100.0,0.0,Myrina,Turkey,Hellenistic; Roman Imperial,terracotta,
00273,BM,"No: 1873,0820.179",1873,figure,500BC (circa),-500.0,-500.0,-500.0,Sicily,Italy,Western Greek,bronze,
00274,BM,No: EA61560,1835 (?),figure,,,,,,Egypt,Ancient Egypt,steatite,
00275,BM,"No: 2022,3034.114",2022,figure,15thC BC-10thC BC,-1500.0,-901.0,-1200.0,China,China,Shang dynasty,jade,carved; polished; incised
00276,BM,"No: 1811,0309.5",1811,figure,,,,,,United Kingdom,Romano-British,copper alloy,
00277,BM,"No: 1928,0713.10",,figure,,,,,,United Kingdom,Romano-British,pottery,
00278,BM,"No: 1875,1012.9",1875,figure,"300BC-200BC (circa, or even later)",-300.0,-200.0,-250.0,Boeotia,Greece,Hellenistic,terracotta,
00279,BM,"No: 1982,1002.4",1982,figure,250BC-200BC (or perhaps later),-250.0,-200.0,-225.0,Boeotia,Greece,Hellenistic,terracotta; gold,painted; gilded
00280,BM,"No: 1856,1226.322",,figure,300BC-250BC (circa),-300.0,-250.0,-275.0,Puglia,Italy,Apulian (Greek),terracotta,
00281,BM,"No: 1872,0315.78-79",1872,figure,1400BC-1060BC,-1400.0,-1060.0,-1230.0,Greece,Greece,Late Helladic III,ivory,
00282,BM,"No: Am,+.3803",1888,figure,1300-1521 (circa),1300.0,1521.0,1410.0,,Mexico,Aztec,nephrite; onyx,
00283,BM,"No: 1983,1001.1",1983,figure,2ndC-4thC,101.0,400.0,250.0,,United Kingdom,Romano-British,silver,
00284,BM,"No: 1894,0719.9",1894,figure,350BC (circa),-350.0,-350.0,-350.0,Athens,Greece,Attic,terracotta,
00285,BM,"No: 1854,0519.47",1854,figure,5thC BC(late),-500.0,-401.0,-450.0,Aeolis,,,terracotta,mould-made; slipped
00286,BM,"No: 1956,0719.2",1956,figure,400BC (circa),-400.0,-400.0,-400.0,Paestum,Italy,Paestan,terracotta,
00287,BM,"No: 1842,0728.1109",1842,figure,490BC-480BC,-490.0,-480.0,-485.0,Attica,Greece,Archaic Greek,terracotta,mould-made; slipped
00288,BM,"No: Af1975,14.3",1975,figure,,,,,Democratic Republic of Congo,Democratic Republic of Congo,,ivory,
00289,BM,"No: 1955,1018.2",1955,figure,900 (circa),900.0,900.0,900.0,Kanchipuram,India,Chola,granite,carved
00290,BM,"No: 1895,0511.4",1895,figure,3rdC BC,-300.0,-201.0,-250.0,Eretria,Greece,Hellenistic,terracotta,
00291,BM,"No: 1855,0306.10",1855,figure,380BC (circa),-380.0,-380.0,-380.0,Corinth,Greece,Corinthian,terracotta,
00292,BM,"No: 1926,0930.44",1878,figure,2ndC BC-1stC BC,-200.0,-1.0,-100.0,Egypt,Egypt,Ptolemaic,terracotta,
00293,BM,"No: 1951,0606.1",1951,figure,800BC-700BC (circa),-800.0,-700.0,-750.0,,Greece,Geometric Greek,bronze,
00294,BM,"No: 1965,0614.1",1965,figure,10thC-11thC,901.0,1100.0,1000.0,,Nepal,,copper; gold,gilded; cast
00295,BM,"No: 1907,0519.10",1907,figure,1stC BC-1stC,-100.0,100.0,0.0,,Turkey,Roman; Hellenistic,terracotta,
00296,BM,"No: 1872,0816.67",1872,figure,510BC (circa),-510.0,-510.0,-510.0,Cyprus,,,limestone,
00297,BM,"No: Af1970,02.1",1970,figure; funerary equipment,,,,,Hwidiem,,,pottery,
00298,BM,"No: 1907,1201.192",1907,figure,650BC-600BC (circa),-650.0,-600.0,-625.0,,Greece,Orientalising Period,silver,
00299,BM,"No: 1947,0712.389",1947,figure,6thC-7thC (circa),501.0,700.0,600.0,,China,Sui dynasty; Tang dynasty,bronze; gold,gilded
00300,BM,"No: 1928,0116.19.CR",1928,figure,1745 (circa),1745.0,1745.0,1745.0,Meissen,,,porcelain; gold,glazed; painted; gilded; relief
00301,BM,"No: 1966,0328.11",1966,figure,800BC-700BC (circa),-800.0,-700.0,-750.0,,Greece,Geometric Greek,bronze,
00302,BM,No: EA60211,,figure,,,,,,Egypt,Ancient Egypt,bronze,
00303,BM,"No: Am1825,1210.7",1825,figure,1325-1521,1325.0,1521.0,1423.0,,Mexico,Aztec,stone,
00304,BM,"No: 1757,0815.19.a",1757,figure,,,,,,,Classical World,bronze,
00305,BM,"No: 2005,0103.1",2005,figure,1773 (circa),1773.0,1773.0,1773.0,Derby,United Kingdom,,porcelain,moulded
00306,BM,"No: 1859,1228.175",1859,figure,9thC,801.0,900.0,850.0,,,,volcanic stone,
00307,BM,"No: 1905,1024.1",,figure,340BC-317BC,-340.0,-317.0,-328.0,Athens,Greece,Classical Greek,marble,
00308,BM,"No: 1913,1113.5",1913,figure,2ndC,101.0,200.0,150.0,Tunisia,Tunisia,Roman,terracotta,
00309,BM,"No: 1874,0305.69",1874,figure,320BC-240BC (circa),-320.0,-240.0,-280.0,Boeotia,Greece,Hellenistic,terracotta,painted
00310,BM,"No: 1875,1012.10",,figure,325BC-200BC,-325.0,-200.0,-262.0,Boeotia,Greece,Hellenistic,terracotta,
00311,BM,"No: 1824,0446.2",1824,figure,1stC-2ndC,1.0,200.0,100.0,,Italy,Roman,bronze,
00312,BM,"No: 1871,0512.5",1871,figure,1300BC-1200BC (circa),-1300.0,-1200.0,-1250.0,Greece,Greece,Mycenaean,terracotta,
00313,BM,No: EA8403,1839,figure,,-1069.0,-945.0,-1007.0,,Egypt,21st Dynasty,wax,
00314,BM,"No: Am1898,0218.9",1898,figure,400 - 800,400.0,800.0,600.0,,Mexico,Classic Maya,limestone,
00315,BM,"No: 1985,1115.1",1985,figure,1751-1850 (circa),1751.0,1850.0,1800.0,,,,ivory,
00316,BM,"No: 1893,0915.15",1893,figure,1stC BC (possibly),-100.0,-1.0,-50.0,Myrina,Turkey,Hellenistic; Roman Imperial,terracotta,
00317,BM,No: Am.4969,1868,figure,1860s (before),1860.0,1869.0,1864.0,,,,walrus ivory,
00318,BM,"No: 1868,0110.371",,figure,6thC BC,-600.0,-501.0,-550.0,Corinth,Greece,Corinthian,bronze,
00319,BM,"No: 1965,0613.1",1965,figure,10thC,901.0,1000.0,950.0,,,,bronze,
00320,BM,"No: 1891,0629.2",1891,figure,1stC BC (circa),-100.0,-1.0,-50.0,Myrina,Turkey,Hellenistic; Roman Imperial,terracotta,
00321,BM,No: OA+.10978,1921,figure; architecture,,,,,,Iraq,Abbasid dynasty,plaster,carved; mould-made
00322,BM,No: SLMisc.1189,1753,figure,17thC,1601.0,1700.0,1650.0,,China,Ming dynasty; Qing dynasty,bronze,
00323,BM,"No: Af1951,01.1",1951,figure,1890s,1890.0,1899.0,1894.0,Nigeria,Nigeria,,pottery,
00324,BM,"No: 1931,0415.106",1931,figure,2ndC,101.0,200.0,150.0,Gaul,France,Roman,terracotta,
00325,BM,"No: 1873,0915.12",1873,figure; krater,500BC (circa),-500.0,-500.0,-500.0,,Greece,Archaic Greek,bronze,
00326,BM,"No: Af1949,46.278",1949,figure,,,,,Democratic Republic of Congo,Democratic Republic of Congo,,fibre; iron; wood,
00327,BM,"No: 1956,1210.1",1956,figure,11thC,1001.0,1100.0,1050.0,India,India,,bronze; silver,inlaid; cast
00328,BM,"No: 1988,0425.1",1988,figure,1001-1050 (circa),1001.0,1050.0,1026.0,India,India,Chola,bronze,cast (lost wax)
00329,BM,"No: 1910,0614.2",1910,figure,150BC-100BC,-150.0,-100.0,-125.0,,Greece,Hellenistic,bronze,
00330,BM,"No: 1998,0616.23",1998,figure,17thC,1601.0,1700.0,1650.0,Thanjavur,India,Nayaka,bronze,
00331,BM,"No: 1868,0705.39",1868,figure,3rdC BC(late),-300.0,-201.0,-250.0,Cyrenaica,Libya,Hellenistic,terracotta,painted
00332,BM,"No: 1936,1012.284",1936,figure,1597 (dated),1597.0,1597.0,1597.0,China,China,Ming dynasty,stoneware,slipped; marbled; incised
00333,BM,"No: 1983,1229.1",1983,figure,20BC-20,-2000.0,2000.0,0.0,,Italy,Roman,bronze,
00334,BM,"No: 1859,1228.93",1859,figure,1800 (circa),1800.0,1800.0,1800.0,Java,Indonesia,,bronze,
00335,BM,"No: 1860,0404.58",1860,figure,600BC-540BC (circa),-600.0,-540.0,-570.0,Rhodes,Greece,Rhodian,terracotta,
00336,BM,"No: 1967,0221.10.5",1967,figure,4000BC-3000BC,-4000.0,-3000.0,-3500.0,,Pakistan,Zhob Culture,terracotta,moulded
00337,BM,"No: 1856,1208.6",1856,figure,500BC (circa),-500.0,-500.0,-500.0,Troas,Turkey,East Greek,terracotta,
00338,BM,"No: 1867,0508.670",1867,figure,390BC-370BC (circa),-390.0,-370.0,-380.0,Paestum,Italy,Paestan,terracotta,
00339,BM,"No: 1772,0302.142",1772,figure,1stC BC - 1stC AD (probably),-100.0,100.0,0.0,,Italy,Roman,bronze,
00340,BM,"No: PDF,B.599",02 Apr 2025,figure,1800-1911,1800.0,1911.0,1856.0,Jingdezhen,China,Qing dynasty,porcelain,glazed
00341,BM,"No: Am1842,0611.3",1842,figure,900-1450,900.0,1450.0,1175.0,,Mexico,Huaxtec,stone,
00342,BM,"No: 1891,0905.20",1891,figure,1630,1630.0,1630.0,1630.0,Japan,Japan,Kan'ei Era,bronze; lacquer; gold,lacquered; gilded
00343,BM,"No: 1929,0410.15",1929,figure,19thC,1801.0,1900.0,1850.0,,India,,marble,painted; carved
00344,BM,"No: 1966,0328.7",1966,figure,1200BC-1060BC,-1200.0,-1060.0,-1130.0,Crete,Greece,Late Minoan IIIC,bronze,
00345,BM,"No: 1868,0520.56",1868,figure,2ndC,101.0,200.0,150.0,,Italy,Roman,bronze,
00346,BM,"No: 1963,1015.2",1963,figure,900 (circa),900.0,900.0,900.0,,India,Chola,stone,
00347,BM,"No: 1875,0309.13",1875,figure,500BC (circa),-500.0,-500.0,-500.0,Boeotia,Greece,Boeotian,terracotta,
00348,BM,"No: Am,St.376",1865,figure,1300-1521,1300.0,1521.0,1410.0,,Mexico,Aztec,stone,
00349,BM,"No: 1939,0619.206",1939,figure,2500BC-2000BC,-2500.0,-2000.0,-2250.0,,Pakistan,Indus Valley Civilisation,terracotta,
00350,BM,"No: 1907,0518.11",1907,figure,400BC (circa),-400.0,-400.0,-400.0,Boeotia,Greece,Boeotian,terracotta,
00351,BM,"No: 1928,0718.9.CR",1928,figure,1765-1789 (circa),1765.0,1789.0,1777.0,Lunéville,,,porcelain,biscuit-fired; slip-moulded (?); glazed
00352,BM,"No: 1971,0323.1",,figure; tripod stand,550BC (circa),-550.0,-550.0,-550.0,Italy,Italy,Western Greek,bronze,
00353,BM,"No: 1873,0820.544",1873,figure,3rdC BC-2ndC BC,-300.0,-101.0,-200.0,Italy,Italy,Western Greek,terracotta,slipped
00354,BM,"No: 2022,3034.46",2022,figure,4700BC-2900BC,-4700.0,-2900.0,-3800.0,China,China,Hongshan culture,jade,drilled
00355,BM,"No: 1949,0710.1",1938,figure,580BC-550BC (circa),-580.0,-550.0,-565.0,Boeotia,Greece,Boeotian,terracotta,
00356,BM,"No: 1824,0415.10",1824,figure,1stC-3rdC,1.0,300.0,150.0,,Italy,Roman Imperial,bronze,
00357,BM,No: EA67187,1971,figure,,-664.0,-332.0,-498.0,,Egypt,Late Period,bronze; shell,inlaid
00358,BM,"No: 1938,0314.53.CR",1938,figure,1750-1760 (circa),1750.0,1760.0,1755.0,Staffordshire,United Kingdom,,stoneware,salt-glazed
00359,BM,"No: 2018,3005.13",2018,figure,16thC-17thC,1501.0,1700.0,1600.0,China,China,Ming dynasty,ivory,carved
00360,BM,"No: 1891,0803.1",1891,figure; fountain,50BC-50,-5000.0,5000.0,0.0,Egypt,Egypt,Roman,basanite,
00361,BM,"No: Af1975,14.1",1975,figure,,,,,Democratic Republic of Congo,Democratic Republic of Congo,,ivory,
00362,BM,"No: 1910,0406.4",1910,figure,1745-1750,1745.0,1750.0,1748.0,Meissen,,,porcelain; gold,gilded; applied; painted; glazed; underglazed
00363,BM,No: EA50700,1912,figure,,-1550.0,-1292.0,-1421.0,,Egypt,18th Dynasty,wood; plaster; linen,plastered
00364,BM,"No: 1859,0216.4",1859,figure; lekythos,325BC-300BC,-325.0,-300.0,-312.0,Canosa di Puglia,Italy,Apulian (local); Daunian,terracotta,painted; moulded
00365,BM,"No: 2003,0205.1",2003,figure,1899-1900 (circa),1899.0,1900.0,1900.0,,,,earthenware,glazed
00366,BM,No: 1880.124,,figure,17thC,1601.0,1700.0,1650.0,,China,,copper; gold,gilded
00367,BM,"No: 1772,0302.189",1772,figure; wagon-fitting,2ndC-3rdC,101.0,300.0,200.0,,Italy,Roman,bronze,
00368,BM,"No: 1856,1226.236",1856,figure,1stC,1.0,100.0,50.0,,Italy,Roman,terracotta,
00369,BM,"No: 1959,1014.1",1959,figure,4thC-5thC,301.0,500.0,400.0,Gandhara,Pakistan,,stucco,painted; moulded
00370,BM,"No: 1972,0408.1",1972,figure,2ndC BC-1stC BC (circa),-200.0,-1.0,-100.0,,,,terracotta,painted
00371,BM,No: EA9757,1837,figure,,-664.0,-332.0,-498.0,,Egypt,Late Period,wood,painted
00372,BM,"No: 1879,0306.3",1879,figure,350BC (circa),-350.0,-350.0,-350.0,Boeotia,Greece,Boeotian,terracotta,
00373,BM,"No: 1868,0110.159",1868,figure,350BC-300BC (circa),-350.0,-300.0,-325.0,Italy,Italy,Western Greek,bronze,
00374,BM,"No: 1931,0216.26",1931,figure,580BC (circa),-580.0,-580.0,-580.0,Boeotia,Greece,Boeotian,terracotta,
00375,BM,"No: Am,+.7001",1879,figure,900-1450,900.0,1450.0,1175.0,Mexico,Mexico,Huaxtec,sandstone,carved
00376,BM,No: W.415,1865,figure,18thC,1701.0,1800.0,1750.0,,China,,bronze; gold,gilded
00377,BM,"No: 1842,0728.744",1842,figure,370BC-350BC (circa),-370.0,-350.0,-360.0,Athens,Greece,Attic,terracotta,
00378,BM,"No: 1873,0820.60",1873,figure,480BC (circa),-480.0,-480.0,-480.0,Locri Epizephyrii,Italy,Western Greek,bronze,
00379,BM,"No: 1865,0712.1",1865,figure,300BC-200BC; 1stC-2ndC,-300.0,-200.0,-250.0,,Italy,Roman Imperial,bronze,
00380,BM,"No: 1882,0204.66",1882,figure,450BC (circa),-450.0,-450.0,-450.0,Taranto,Italy,Western Greek,terracotta,
00381,BM,"No: 1970,0720.2",1970,figure,12thC,1101.0,1200.0,1150.0,,Nepal,,schist,
00382,BM,"No: 1872,0701.27",1872,figure,10thC,901.0,1000.0,950.0,,India,,sandstone,carved
00383,BM,No: 1880.3127.20,,figure,2ndC BC-1stC BC (circa),-200.0,-1.0,-100.0,,Pakistan,,terracotta,appliqué
00384,BM,"No: 1824,0490.3",1824,figure,1stC-3rdC,1.0,300.0,150.0,,Italy,Roman Imperial,bronze,
00385,BM,No: SLMisc.1187,1753,figure,17thC,1601.0,1700.0,1650.0,,China,Ming dynasty; Qing dynasty,bronze,
00386,BM,"No: 1907,0520.70",1907,figure,1stC-2ndC,1.0,200.0,100.0,Turkey,Turkey,Roman; Hellenistic,terracotta,moulded
00387,BM,"No: 1928,0117.14",1928,figure,4thC BC(early),-400.0,-301.0,-350.0,Corinth,Greece,Corinthian,terracotta,
00388,BM,"No: 1856,0701.15",1856,figure,,,,,,United Kingdom,Romano-British,copper alloy,
00389,BM,"No: 1906,0314.1",1906,figure,420BC (circa),-420.0,-420.0,-420.0,Athens,Greece,Attic,terracotta,
00390,BM,"No: 1962,1023.1.e",1962,figure,1900,1900.0,1900.0,1900.0,Beijing,China,Qing dynasty,clay,painted
00391,BM,"No: 1893,0915.2",1893,figure,1stC(late) BC-1stC(early),-100.0,100.0,0.0,Myrina,Turkey,Hellenistic; Roman Imperial,terracotta,
00392,BM,No: EA60755,1753,figure,,-664.0,-332.0,-498.0,,Egypt,Late Period,copper alloy,solid-cast
00393,BM,No: 123267,1913,figure,3rdC,201.0,300.0,250.0,,Iran,Sasanian,copper alloy; lead,cast; incised
00394,BM,"No: 1872,0701.100",1872,figure,13thC,1201.0,1300.0,1250.0,Orissa,India,,schist,carved
00395,BM,"No: As,SLMisc.922",1753,figure,,,,,,China,,pottery,
00396,BM,"No: 1824,0498.59",1824,figure,1stC-2ndC,1.0,200.0,100.0,,Italy,Roman,bronze,cast
00397,BM,"No: 1939,0619.208",1939,figure,2500BC-2000BC,-2500.0,-2000.0,-2250.0,,Pakistan,Indus Valley Civilisation,terracotta,
00398,BM,No: EA30411,1898,figure,,,,,,Egypt,Naqada II,flint,
00399,BM,No: Franks.1487.+A,,figure,1826-1875,1826.0,1875.0,1850.0,Mikawachi,Japan,Edo Period; Meiji Era,porcelain,glazed; moulded
00400,BM,"No: 1985,1115.12",1985,figure,1751-1850 (circa),1751.0,1850.0,1800.0,,,,ivory,
00401,BM,"No: 1984,0718.1",1984,figure,12thC,1101.0,1200.0,1150.0,India,India,,bronze; silver,inlaid
00402,BM,"No: 1897,0401.1294",1897,figure,1450BC-1200BC,-1450.0,-1200.0,-1325.0,Cyprus,Cyprus,Late Cypriot II,terracotta,handmade; incised; applied; pierced
